trial_id,rmse,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/mf_dim,config/mlp_layers,config/dropout,config/lr,config/weight_decay,config/batch_size
c73e0_00302,0.8911014658891352,1733932300,,True,1,2024-12-11_16-51-40,517.498368024826,517.498368024826,49190,das8gpu6,10.36.97.83,517.498368024826,1,"302_batch_size=2048,dropout=0.2500,lr=0.0100,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.01,0.001,2048
c73e0_00303,0.8757222674718816,1733932495,,True,1,2024-12-11_16-54-55,706.2167344093323,706.2167344093323,49188,das8gpu6,10.36.97.83,706.2167344093323,1,"303_batch_size=4096,dropout=0.2500,lr=0.0100,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.01,0.001,4096
c73e0_00304,0.87970330514481,1733932256,,True,1,2024-12-11_16-50-56,468.54478645324707,468.54478645324707,49224,das8gpu6,10.36.97.83,468.54478645324707,1,"304_batch_size=512,dropout=0.1000,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.1,0.005,0.001,512
c73e0_00305,0.8716571258353432,1733932394,,True,1,2024-12-11_16-53-14,605.2113628387451,605.2113628387451,49602,das8gpu6,10.36.97.83,605.2113628387451,1,"305_batch_size=1024,dropout=0.1000,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.1,0.005,0.001,1024
c73e0_00306,0.8639032261658058,1733932384,,True,1,2024-12-11_16-53-04,594.0161821842194,594.0161821842194,49670,das8gpu6,10.36.97.83,594.0161821842194,1,"306_batch_size=2048,dropout=0.1000,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.1,0.005,0.001,2048
c73e0_00307,0.8611462215799395,1733932843,,True,1,2024-12-11_17-00-43,1047.7275204658508,1047.7275204658508,50103,das8gpu6,10.36.97.83,1047.7275204658508,1,"307_batch_size=4096,dropout=0.1000,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.1,0.005,0.001,4096
c73e0_00308,0.8862917684980893,1733932222,,True,1,2024-12-11_16-50-22,428.15582489967346,428.15582489967346,50138,das8gpu6,10.36.97.83,428.15582489967346,1,"308_batch_size=512,dropout=0.1500,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.15,0.005,0.001,512
c73e0_00309,0.8717871802069828,1733932334,,True,1,2024-12-11_16-52-14,519.249273777008,519.249273777008,51557,das8gpu6,10.36.97.83,519.249273777008,1,"309_batch_size=1024,dropout=0.1500,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.15,0.005,0.001,1024
c73e0_00310,0.864884441793382,1733932432,,True,1,2024-12-11_16-53-52,613.3576288223267,613.3576288223267,51556,das8gpu6,10.36.97.83,613.3576288223267,1,"310_batch_size=2048,dropout=0.1500,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.15,0.005,0.001,2048
c73e0_00311,0.8630828957643278,1733932892,,True,1,2024-12-11_17-01-32,1068.3304572105408,1068.3304572105408,52076,das8gpu6,10.36.97.83,1068.3304572105408,1,"311_batch_size=4096,dropout=0.1500,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.15,0.005,0.001,4096
c73e0_00312,0.8927561447414931,1733932641,,True,1,2024-12-11_16-57-21,807.9846949577332,807.9846949577332,53519,das8gpu6,10.36.97.83,807.9846949577332,1,"312_batch_size=512,dropout=0.2000,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.2,0.005,0.001,512
c73e0_00313,0.8738977336281014,1733932233,,True,1,2024-12-11_16-50-33,397.0530631542206,397.0530631542206,53544,das8gpu6,10.36.97.83,397.0530631542206,1,"313_batch_size=1024,dropout=0.2000,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.2,0.005,0.001,1024
c73e0_00314,0.8737756815398278,1733932560,,True,1,2024-12-11_16-56-00,721.9188289642334,721.9188289642334,54078,das8gpu6,10.36.97.83,721.9188289642334,1,"314_batch_size=2048,dropout=0.2000,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.2,0.005,0.001,2048
c73e0_00315,0.8656086767978104,1733932905,,True,1,2024-12-11_17-01-45,1053.447918176651,1053.447918176651,55110,das8gpu6,10.36.97.83,1053.447918176651,1,"315_batch_size=4096,dropout=0.2000,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.2,0.005,0.001,4096
c73e0_00316,0.8999979772545018,1733932179,,True,1,2024-12-11_16-49-39,324.611435174942,324.611435174942,55116,das8gpu6,10.36.97.83,324.611435174942,1,"316_batch_size=512,dropout=0.2500,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.005,0.001,512
c73e0_00317,0.8789456345342395,1733932468,,True,1,2024-12-11_16-54-28,617.4235355854034,617.4235355854034,55486,das8gpu6,10.36.97.83,617.4235355854034,1,"317_batch_size=1024,dropout=0.2500,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.005,0.001,1024
c73e0_00318,0.8749259420389445,1733932443,,True,1,2024-12-11_16-54-03,582.221174955368,582.221174955368,55870,das8gpu6,10.36.97.83,582.221174955368,1,"318_batch_size=2048,dropout=0.2500,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.005,0.001,2048
c73e0_00319,1.0994207570246082,1733933696,,True,1,2024-12-11_17-14-56,1832.7420010566711,1832.7420010566711,56356,das8gpu6,10.36.97.83,1832.7420010566711,1,"319_batch_size=4096,dropout=0.2500,lr=0.0050,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.005,0.001,4096
c73e0_00320,0.8568926511542223,1733932280,,True,1,2024-12-11_16-51-20,418.37545347213745,418.37545347213745,56357,das8gpu6,10.36.97.83,418.37545347213745,1,"320_batch_size=512,dropout=0.1000,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.1,0.001,0.001,512
c73e0_00321,0.8516439647099915,1733932407,,True,1,2024-12-11_16-53-27,526.5369157791138,526.5369157791138,57627,das8gpu6,10.36.97.83,526.5369157791138,1,"321_batch_size=1024,dropout=0.1000,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.1,0.001,0.001,1024
c73e0_00322,0.8554737763836353,1733932628,,True,1,2024-12-11_16-57-08,740.3007338047028,740.3007338047028,57874,das8gpu6,10.36.97.83,740.3007338047028,1,"322_batch_size=2048,dropout=0.1000,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.1,0.001,0.001,2048
c73e0_00323,0.8520982904466077,1733933576,,True,1,2024-12-11_17-12-56,1648.830463886261,1648.830463886261,59829,das8gpu6,10.36.97.83,1648.830463886261,1,"323_batch_size=4096,dropout=0.1000,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.1,0.001,0.001,4096
c73e0_00324,0.8574598330774372,1733932482,,True,1,2024-12-11_16-54-42,555.4062387943268,555.4062387943268,59833,das8gpu6,10.36.97.83,555.4062387943268,1,"324_batch_size=512,dropout=0.1500,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.15,0.001,0.001,512
c73e0_00325,0.8560124467319158,1733932781,,True,1,2024-12-11_16-59-41,856.2735841274261,856.2735841274261,60064,das8gpu6,10.36.97.83,856.2735841274261,1,"325_batch_size=1024,dropout=0.1500,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.15,0.001,0.001,1024
c73e0_00326,0.8529896083614713,1733932692,,True,1,2024-12-11_16-58-12,752.0920641422272,752.0920641422272,60779,das8gpu6,10.36.97.83,752.0920641422272,1,"326_batch_size=2048,dropout=0.1500,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.15,0.001,0.001,2048
c73e0_00327,0.859394019675892,1733934282,,True,1,2024-12-11_17-24-42,2328.993638277054,2328.993638277054,61918,das8gpu6,10.36.97.83,2328.993638277054,1,"327_batch_size=4096,dropout=0.1500,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.15,0.001,0.001,4096
c73e0_00328,0.855778675308798,1733932473,,True,1,2024-12-11_16-54-33,503.4153196811676,503.4153196811676,63138,das8gpu6,10.36.97.83,503.4153196811676,1,"328_batch_size=512,dropout=0.2000,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.2,0.001,0.001,512
c73e0_00329,0.8588529922048582,1733932680,,True,1,2024-12-11_16-58-00,701.6566305160522,701.6566305160522,64117,das8gpu6,10.36.97.83,701.6566305160522,1,"329_batch_size=1024,dropout=0.2000,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.2,0.001,0.001,1024
c73e0_00330,0.8552026091433227,1733933114,,True,1,2024-12-11_17-05-14,1136.7391142845154,1136.7391142845154,64139,das8gpu6,10.36.97.83,1136.7391142845154,1,"330_batch_size=2048,dropout=0.2000,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.2,0.001,0.001,2048
c73e0_00331,0.8553727043686316,1733933398,,True,1,2024-12-11_17-09-58,1405.4360780715942,1405.4360780715942,65009,das8gpu6,10.36.97.83,1405.4360780715942,1,"331_batch_size=4096,dropout=0.2000,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.2,0.001,0.001,4096
c73e0_00332,0.8580907338323924,1733932347,,True,1,2024-12-11_16-52-27,355.6614713668823,355.6614713668823,65010,das8gpu6,10.36.97.83,355.6614713668823,1,"332_batch_size=512,dropout=0.2500,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.001,0.001,512
c73e0_00333,0.8585950962156758,1733932773,,True,1,2024-12-11_16-59-33,786.0736567974091,786.0736567974091,65067,das8gpu6,10.36.97.83,786.0736567974091,1,"333_batch_size=1024,dropout=0.2500,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.001,0.001,1024
c73e0_00334,0.8569191400579499,1733932832,,True,1,2024-12-11_17-00-32,815.6419653892517,815.6419653892517,67360,das8gpu6,10.36.97.83,815.6419653892517,1,"334_batch_size=2048,dropout=0.2500,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.001,0.001,2048
c73e0_00335,0.8593253749876447,1733934009,,True,1,2024-12-11_17-20-09,1977.963785648346,1977.963785648346,68258,das8gpu6,10.36.97.83,1977.963785648346,1,"335_batch_size=4096,dropout=0.2500,lr=0.0010,mf_dim=4,mlp_layers=16_8,weight_decay=0.0010",4,"[16, 8]",0.25,0.001,0.001,4096
c73e0_00336,0.8923688380783015,1733932793,,True,1,2024-12-11_16-59-53,749.0343225002289,749.0343225002289,68733,das8gpu6,10.36.97.83,749.0343225002289,1,"336_batch_size=512,dropout=0.1000,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.01,0.001,512
c73e0_00337,0.8808576539963786,1733932807,,True,1,2024-12-11_17-00-07,753.481112241745,753.481112241745,69288,das8gpu6,10.36.97.83,753.481112241745,1,"337_batch_size=1024,dropout=0.1000,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.01,0.001,1024
c73e0_00338,0.873720381293409,1733932889,,True,1,2024-12-11_17-01-29,812.2099616527557,812.2099616527557,70493,das8gpu6,10.36.97.83,812.2099616527557,1,"338_batch_size=2048,dropout=0.1000,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.01,0.001,2048
c73e0_00339,0.8682358879526383,1733932924,,True,1,2024-12-11_17-02-04,842.1298508644104,842.1298508644104,70867,das8gpu6,10.36.97.83,842.1298508644104,1,"339_batch_size=4096,dropout=0.1000,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.01,0.001,4096
c73e0_00340,0.8866875517746927,1733932844,,True,1,2024-12-11_17-00-44,759.6105442047119,759.6105442047119,70928,das8gpu6,10.36.97.83,759.6105442047119,1,"340_batch_size=512,dropout=0.1500,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.01,0.001,512
c73e0_00341,0.8928356182882601,1733932648,,True,1,2024-12-11_16-57-28,558.4425098896027,558.4425098896027,71335,das8gpu6,10.36.97.83,558.4425098896027,1,"341_batch_size=1024,dropout=0.1500,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.01,0.001,1024
c73e0_00342,0.8928384091226629,1733932758,,True,1,2024-12-11_16-59-18,665.8623383045197,665.8623383045197,71693,das8gpu6,10.36.97.83,665.8623383045197,1,"342_batch_size=2048,dropout=0.1500,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.01,0.001,2048
c73e0_00343,0.8676716624216393,1733932717,,True,1,2024-12-11_16-58-37,613.489678144455,613.489678144455,72863,das8gpu6,10.36.97.83,613.489678144455,1,"343_batch_size=4096,dropout=0.1500,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.01,0.001,4096
c73e0_00344,0.8895373600881096,1733932715,,True,1,2024-12-11_16-58-35,598.2658314704895,598.2658314704895,73969,das8gpu6,10.36.97.83,598.2658314704895,1,"344_batch_size=512,dropout=0.2000,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.01,0.001,512
c73e0_00345,0.8876900164858521,1733932837,,True,1,2024-12-11_17-00-37,716.0036873817444,716.0036873817444,74644,das8gpu6,10.36.97.83,716.0036873817444,1,"345_batch_size=1024,dropout=0.2000,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.01,0.001,1024
c73e0_00346,0.8788269860091295,1733932644,,True,1,2024-12-11_16-57-24,522.1875705718994,522.1875705718994,74677,das8gpu6,10.36.97.83,522.1875705718994,1,"346_batch_size=2048,dropout=0.2000,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.01,0.001,2048
c73e0_00347,0.8735801538246218,1733933204,,True,1,2024-12-11_17-06-44,1067.233106136322,1067.233106136322,75807,das8gpu6,10.36.97.83,1067.233106136322,1,"347_batch_size=4096,dropout=0.2000,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.01,0.001,4096
c73e0_00348,0.9030089359876294,1733932896,,True,1,2024-12-11_17-01-36,749.8038358688354,749.8038358688354,76401,das8gpu6,10.36.97.83,749.8038358688354,1,"348_batch_size=512,dropout=0.2500,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.01,0.001,512
c73e0_00349,0.8946194816953231,1733932805,,True,1,2024-12-11_17-00-05,656.8946075439453,656.8946075439453,76434,das8gpu6,10.36.97.83,656.8946075439453,1,"349_batch_size=1024,dropout=0.2500,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.01,0.001,1024
c73e0_00350,0.9033905758146379,1733932525,,True,1,2024-12-11_16-55-25,383.42994713783264,383.42994713783264,76467,das8gpu6,10.36.97.83,383.42994713783264,1,"350_batch_size=2048,dropout=0.2500,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.01,0.001,2048
c73e0_00351,0.878836094422262,1733932864,,True,1,2024-12-11_17-01-04,710.4050559997559,710.4050559997559,77214,das8gpu6,10.36.97.83,710.4050559997559,1,"351_batch_size=4096,dropout=0.2500,lr=0.0100,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.01,0.001,4096
c73e0_00352,0.8809764289170824,1733932930,,True,1,2024-12-11_17-02-10,774.8442440032959,774.8442440032959,77249,das8gpu6,10.36.97.83,774.8442440032959,1,"352_batch_size=512,dropout=0.1000,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.005,0.001,512
c73e0_00353,0.8774160074318545,1733932565,,True,1,2024-12-11_16-56-05,406.5080542564392,406.5080542564392,77739,das8gpu6,10.36.97.83,406.5080542564392,1,"353_batch_size=1024,dropout=0.1000,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.005,0.001,1024
c73e0_00354,0.8631694709873208,1733932750,,True,1,2024-12-11_16-59-10,592.0845408439636,592.0845408439636,77740,das8gpu6,10.36.97.83,592.0845408439636,1,"354_batch_size=2048,dropout=0.1000,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.005,0.001,2048
c73e0_00355,0.8596339737630524,1733933249,,True,1,2024-12-11_17-07-29,1090.669644355774,1090.669644355774,77920,das8gpu6,10.36.97.83,1090.669644355774,1,"355_batch_size=4096,dropout=0.1000,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.005,0.001,4096
c73e0_00356,0.890404394621856,1733932573,,True,1,2024-12-11_16-56-13,404.8355882167816,404.8355882167816,78227,das8gpu6,10.36.97.83,404.8355882167816,1,"356_batch_size=512,dropout=0.1500,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.005,0.001,512
c73e0_00357,0.8740133431679659,1733932702,,True,1,2024-12-11_16-58-22,529.1339492797852,529.1339492797852,79158,das8gpu6,10.36.97.83,529.1339492797852,1,"357_batch_size=1024,dropout=0.1500,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.005,0.001,1024
c73e0_00358,0.8681089276994924,1733932839,,True,1,2024-12-11_17-00-39,667.6148447990417,667.6148447990417,79160,das8gpu6,10.36.97.83,667.6148447990417,1,"358_batch_size=2048,dropout=0.1500,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.005,0.001,2048
c73e0_00359,0.8640309386188813,1733933292,,True,1,2024-12-11_17-08-12,1117.3417603969574,1117.3417603969574,79194,das8gpu6,10.36.97.83,1117.3417603969574,1,"359_batch_size=4096,dropout=0.1500,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.005,0.001,4096
c73e0_00360,0.8918218548451361,1733932569,,True,1,2024-12-11_16-56-09,391.7541823387146,391.7541823387146,79494,das8gpu6,10.36.97.83,391.7541823387146,1,"360_batch_size=512,dropout=0.2000,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.005,0.001,512
c73e0_00361,0.8718256751980699,1733932873,,True,1,2024-12-11_17-01-13,695.2709286212921,695.2709286212921,79592,das8gpu6,10.36.97.83,695.2709286212921,1,"361_batch_size=1024,dropout=0.2000,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.005,0.001,1024
c73e0_00362,0.8734081537165288,1733932930,,True,1,2024-12-11_17-02-10,745.7075152397156,745.7075152397156,80088,das8gpu6,10.36.97.83,745.7075152397156,1,"362_batch_size=2048,dropout=0.2000,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.005,0.001,2048
c73e0_00363,0.8621251803886465,1733933092,,True,1,2024-12-11_17-04-52,906.0494396686554,906.0494396686554,80494,das8gpu6,10.36.97.83,906.0494396686554,1,"363_batch_size=4096,dropout=0.2000,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.005,0.001,4096
c73e0_00364,0.8903444716502946,1733933134,,True,1,2024-12-11_17-05-34,935.5382113456726,935.5382113456726,80969,das8gpu6,10.36.97.83,935.5382113456726,1,"364_batch_size=512,dropout=0.2500,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.005,0.001,512
c73e0_00365,0.8773119994046111,1733932660,,True,1,2024-12-11_16-57-40,462.88996481895447,462.88996481895447,80976,das8gpu6,10.36.97.83,462.88996481895447,1,"365_batch_size=1024,dropout=0.2500,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.005,0.001,1024
c73e0_00366,0.8730738740232428,1733932782,,True,1,2024-12-11_16-59-42,582.4343450069427,582.4343450069427,81398,das8gpu6,10.36.97.83,582.4343450069427,1,"366_batch_size=2048,dropout=0.2500,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.005,0.001,2048
c73e0_00367,0.8698643440507153,1733933120,,True,1,2024-12-11_17-05-20,916.6150133609772,916.6150133609772,81767,das8gpu6,10.36.97.83,916.6150133609772,1,"367_batch_size=4096,dropout=0.2500,lr=0.0050,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.005,0.001,4096
c73e0_00368,0.854461727024045,1733932696,,True,1,2024-12-11_16-58-16,478.8942131996155,478.8942131996155,82137,das8gpu6,10.36.97.83,478.8942131996155,1,"368_batch_size=512,dropout=0.1000,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.001,0.001,512
c73e0_00369,0.8521269837432328,1733932799,,True,1,2024-12-11_16-59-59,572.6927206516266,572.6927206516266,82911,das8gpu6,10.36.97.83,572.6927206516266,1,"369_batch_size=1024,dropout=0.1000,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.001,0.001,1024
c73e0_00370,0.8540373048161176,1733933174,,True,1,2024-12-11_17-06-14,951.8440170288086,951.8440170288086,82912,das8gpu6,10.36.97.83,951.8440170288086,1,"370_batch_size=2048,dropout=0.1000,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.001,0.001,2048
c73e0_00371,0.8522697106362332,1733933485,,True,1,2024-12-11_17-11-25,1255.994353055954,1255.994353055954,83340,das8gpu6,10.36.97.83,1255.994353055954,1,"371_batch_size=4096,dropout=0.1000,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.1,0.001,0.001,4096
c73e0_00372,0.8584482586842274,1733932829,,True,1,2024-12-11_17-00-29,599.0105063915253,599.0105063915253,83333,das8gpu6,10.36.97.83,599.0105063915253,1,"372_batch_size=512,dropout=0.1500,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.001,0.001,512
c73e0_00373,0.8557481671245982,1733932985,,True,1,2024-12-11_17-03-05,758.86270403862,758.86270403862,83341,das8gpu6,10.36.97.83,758.86270403862,1,"373_batch_size=1024,dropout=0.1500,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.001,0.001,1024
c73e0_00374,0.8538731373669024,1733932968,,True,1,2024-12-11_17-02-48,735.7073440551758,735.7073440551758,83645,das8gpu6,10.36.97.83,735.7073440551758,1,"374_batch_size=2048,dropout=0.1500,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.001,0.001,2048
c73e0_00375,0.8533779673029559,1733933303,,True,1,2024-12-11_17-08-23,1060.033692598343,1060.033692598343,84656,das8gpu6,10.36.97.83,1060.033692598343,1,"375_batch_size=4096,dropout=0.1500,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.15,0.001,0.001,4096
c73e0_00376,0.8604558677948966,1733932698,,True,1,2024-12-11_16-58-18,443.29287576675415,443.29287576675415,85750,das8gpu6,10.36.97.83,443.29287576675415,1,"376_batch_size=512,dropout=0.2000,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.001,0.001,512
c73e0_00377,0.8551167984987238,1733932873,,True,1,2024-12-11_17-01-13,607.0489704608917,607.0489704608917,86223,das8gpu6,10.36.97.83,607.0489704608917,1,"377_batch_size=1024,dropout=0.2000,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.001,0.001,1024
c73e0_00378,0.8571628737519328,1733933488,,True,1,2024-12-11_17-11-28,1210.3242993354797,1210.3242993354797,87224,das8gpu6,10.36.97.83,1210.3242993354797,1,"378_batch_size=2048,dropout=0.2000,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.001,0.001,2048
c73e0_00379,0.856310380797593,1733933514,,True,1,2024-12-11_17-11-54,1232.1818997859955,1232.1818997859955,87689,das8gpu6,10.36.97.83,1232.1818997859955,1,"379_batch_size=4096,dropout=0.2000,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.2,0.001,0.001,4096
c73e0_00380,0.8619610530613485,1733932779,,True,1,2024-12-11_16-59-39,492.00971579551697,492.00971579551697,88016,das8gpu6,10.36.97.83,492.00971579551697,1,"380_batch_size=512,dropout=0.2500,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.001,0.001,512
c73e0_00381,0.8605560341588723,1733932998,,True,1,2024-12-11_17-03-18,706.4831104278564,706.4831104278564,88504,das8gpu6,10.36.97.83,706.4831104278564,1,"381_batch_size=1024,dropout=0.2500,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.001,0.001,1024
c73e0_00382,0.8554376207235795,1733933109,,True,1,2024-12-11_17-05-09,808.3158369064331,808.3158369064331,89463,das8gpu6,10.36.97.83,808.3158369064331,1,"382_batch_size=2048,dropout=0.2500,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.001,0.001,2048
c73e0_00383,0.8574122543594658,1733933800,,True,1,2024-12-11_17-16-40,1477.0134451389313,1477.0134451389313,90411,das8gpu6,10.36.97.83,1477.0134451389313,1,"383_batch_size=4096,dropout=0.2500,lr=0.0010,mf_dim=8,mlp_layers=16_8,weight_decay=0.0010",8,"[16, 8]",0.25,0.001,0.001,4096
c73e0_00384,0.884217941734105,1733932963,,True,1,2024-12-11_17-02-43,637.9283504486084,637.9283504486084,90829,das8gpu6,10.36.97.83,637.9283504486084,1,"384_batch_size=512,dropout=0.1000,lr=0.0100,mf_dim=16,mlp_layers=16_8,weight_decay=0.0010",16,"[16, 8]",0.1,0.01,0.001,512
