trial_id,rmse,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/mf_dim,config/mlp_layers,config/dropout,config/lr,config/weight_decay,config/batch_size
d6172_00054,0.8939468373517646,1733929847,,True,1,2024-12-11_16-10-47,95.87147808074951,95.87147808074951,4076735,das8gpu6,10.36.97.83,95.87147808074951,1,"54_batch_size=2048,dropout=0.1500,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.15,0.01,0.001,2048
d6172_00055,0.8786120743594815,1733929963,,True,1,2024-12-11_16-12-43,212.9577615261078,212.9577615261078,4076777,das8gpu6,10.36.97.83,212.9577615261078,1,"55_batch_size=4096,dropout=0.1500,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.15,0.01,0.001,4096
d6172_00056,0.9014217253815207,1733929825,,True,1,2024-12-11_16-10-25,72.34742784500122,72.34742784500122,4076773,das8gpu6,10.36.97.83,72.34742784500122,1,"56_batch_size=512,dropout=0.2000,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.2,0.01,0.001,512
d6172_00057,0.8825779079632342,1733929855,,True,1,2024-12-11_16-10-55,105.60034680366516,105.60034680366516,4076788,das8gpu6,10.36.97.83,105.60034680366516,1,"57_batch_size=1024,dropout=0.2000,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.2,0.01,0.001,1024
d6172_00058,0.8783680310823834,1733929909,,True,1,2024-12-11_16-11-49,157.3101830482483,157.3101830482483,4076785,das8gpu6,10.36.97.83,157.3101830482483,1,"58_batch_size=2048,dropout=0.2000,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.2,0.01,0.001,2048
d6172_00059,0.874327197969595,1733929908,,True,1,2024-12-11_16-11-48,159.93437790870667,159.93437790870667,4076818,das8gpu6,10.36.97.83,159.93437790870667,1,"59_batch_size=4096,dropout=0.2000,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.2,0.01,0.001,4096
d6172_00060,0.9128657929504662,1733929804,,True,1,2024-12-11_16-10-04,53.9845609664917,53.9845609664917,4076792,das8gpu6,10.36.97.83,53.9845609664917,1,"60_batch_size=512,dropout=0.2500,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.25,0.01,0.001,512
d6172_00061,0.8884955653886208,1733929855,,True,1,2024-12-11_16-10-55,103.82556176185608,103.82556176185608,4076883,das8gpu6,10.36.97.83,103.82556176185608,1,"61_batch_size=1024,dropout=0.2500,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.25,0.01,0.001,1024
d6172_00062,0.8867359977820326,1733929855,,True,1,2024-12-11_16-10-55,102.7414972782135,102.7414972782135,4076878,das8gpu6,10.36.97.83,102.7414972782135,1,"62_batch_size=2048,dropout=0.2500,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.25,0.01,0.001,2048
d6172_00063,0.8846610318917455,1733929949,,True,1,2024-12-11_16-12-29,200.17815613746643,200.17815613746643,4076847,das8gpu6,10.36.97.83,200.17815613746643,1,"63_batch_size=4096,dropout=0.2500,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.25,0.01,0.001,4096
d6172_00064,0.8829110738508092,1733929841,,True,1,2024-12-11_16-10-41,91.47217655181885,91.47217655181885,4076888,das8gpu6,10.36.97.83,91.47217655181885,1,"64_batch_size=512,dropout=0.1000,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.1,0.005,0.001,512
d6172_00065,0.8746186699880216,1733929927,,True,1,2024-12-11_16-12-07,178.86985158920288,178.86985158920288,4076885,das8gpu6,10.36.97.83,178.86985158920288,1,"65_batch_size=1024,dropout=0.1000,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.1,0.005,0.001,1024
d6172_00066,0.8762849499674548,1733929947,,True,1,2024-12-11_16-12-27,198.5165114402771,198.5165114402771,4076986,das8gpu6,10.36.97.83,198.5165114402771,1,"66_batch_size=2048,dropout=0.1000,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.1,0.005,0.001,2048
d6172_00067,0.8772568980940035,1733929997,,True,1,2024-12-11_16-13-17,248.35019040107727,248.35019040107727,4077027,das8gpu6,10.36.97.83,248.35019040107727,1,"67_batch_size=4096,dropout=0.1000,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.1,0.005,0.001,4096
d6172_00068,0.8836304955069293,1733929867,,True,1,2024-12-11_16-11-07,115.60440444946289,115.60440444946289,4076915,das8gpu6,10.36.97.83,115.60440444946289,1,"68_batch_size=512,dropout=0.1500,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.15,0.005,0.001,512
d6172_00069,0.8981901012190625,1733929880,,True,1,2024-12-11_16-11-20,131.46115136146545,131.46115136146545,4077058,das8gpu6,10.36.97.83,131.46115136146545,1,"69_batch_size=1024,dropout=0.1500,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.15,0.005,0.001,1024
d6172_00070,0.8807966976182449,1733929914,,True,1,2024-12-11_16-11-54,165.16039967536926,165.16039967536926,4077050,das8gpu6,10.36.97.83,165.16039967536926,1,"70_batch_size=2048,dropout=0.1500,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.15,0.005,0.001,2048
d6172_00071,0.8722389180999826,1733930266,,True,1,2024-12-11_16-17-46,514.7276401519775,514.7276401519775,4077066,das8gpu6,10.36.97.83,514.7276401519775,1,"71_batch_size=4096,dropout=0.1500,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.15,0.005,0.001,4096
d6172_00072,0.8827486463952484,1733929862,,True,1,2024-12-11_16-11-02,110.3022894859314,110.3022894859314,4077062,das8gpu6,10.36.97.83,110.3022894859314,1,"72_batch_size=512,dropout=0.2000,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.2,0.005,0.001,512
d6172_00073,0.8814491923727059,1733929929,,True,1,2024-12-11_16-12-09,177.67939114570618,177.67939114570618,4077068,das8gpu6,10.36.97.83,177.67939114570618,1,"73_batch_size=1024,dropout=0.2000,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.2,0.005,0.001,1024
d6172_00074,0.8764200000034548,1733929944,,True,1,2024-12-11_16-12-24,193.88021612167358,193.88021612167358,4077094,das8gpu6,10.36.97.83,193.88021612167358,1,"74_batch_size=2048,dropout=0.2000,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.2,0.005,0.001,2048
d6172_00075,0.8735859487248167,1733930247,,True,1,2024-12-11_16-17-27,497.57613468170166,497.57613468170166,4077133,das8gpu6,10.36.97.83,497.57613468170166,1,"75_batch_size=4096,dropout=0.2000,lr=0.0050,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.2,0.005,0.001,4096
