,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all
56,0.8991367505514423,0.8943479363419528,0.8968800428468849,0.903784879924522,0.9060716434925166,0.9000442506314638,0.004326789479363923,77,0.6888056443759308,0.6865257784604646,0.6864749713780727,0.6925111503863599,0.6953648832002454,0.6899364855602147,0.0034925693992477395,105,9.303466367721558,0.16203108071464317,0.8521140098571778,0.061258289206603735,"{'n_factors': 3, 'n_epochs': 80, 'lr_all': 0.0025, 'reg_all': 0.12}",3,80,0.0025,0.12
57,0.8945854939890474,0.888549352587698,0.8942824984064476,0.8988447380649658,0.901745085117404,0.8956014336331124,0.0044892548994623265,32,0.6816589988513144,0.6792291683419076,0.6819795014047341,0.6859793306514083,0.6891499962375305,0.6835993990973789,0.003520265368399202,23,9.40383415222168,0.15524437881891873,0.8231788158416748,0.053709519077497686,"{'n_factors': 3, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.08}",3,80,0.005,0.08
58,0.8932447463034842,0.8892381215096453,0.8920255156716501,0.8980870170444794,0.9005226682721865,0.8946236137602892,0.004109718296103679,23,0.6819118252818444,0.6808772158170366,0.6810654077733715,0.685839027836329,0.6886046289906933,0.683659621139855,0.0030571041502067495,25,9.247661876678468,0.19302126186207821,0.7968843460083008,0.05222234033063931,"{'n_factors': 3, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.1}",3,80,0.005,0.1
59,0.8928633414183202,0.8887669345889965,0.8920454330892251,0.8983689310181912,0.9005213685847309,0.8945132017398928,0.004308044207440922,20,0.6823438458709838,0.6813891644545111,0.681895924200046,0.6871484989928159,0.6894479258180408,0.6844450718672797,0.0032431139513750596,30,8.996097755432128,0.15028562566125458,0.7744782924652099,0.06706391081659074,"{'n_factors': 3, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.12}",3,80,0.005,0.12
60,0.9036764859267384,0.9000609787748165,0.9028531165753549,0.9079886341801919,0.9083271024985592,0.9045812635911321,0.003158467128286221,124,0.6875342702945192,0.6876670275570915,0.688573627815899,0.6924449088884901,0.6927976914540495,0.6898035052020098,0.0023310395502578254,102,8.843455457687378,0.12907952913842624,0.7886616230010987,0.03619098322957368,"{'n_factors': 3, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.08}",3,80,0.0075,0.08
61,0.8990299311820341,0.8950754290974371,0.9002789309319928,0.9055845229573107,0.9055921471570938,0.9011121922651737,0.004038425011425692,87,0.6850303915516853,0.6851303617345852,0.6866950541374803,0.6913930754748854,0.6916033841456276,0.6879704534088528,0.002941062912918693,75,8.880083179473877,0.2469561179242003,0.7820131778717041,0.03131662851371708,"{'n_factors': 3, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.1}",3,80,0.0075,0.1
62,0.8976074258907484,0.8945241846623004,0.8967690909794851,0.9030498661716997,0.9052840583088226,0.8994469252026113,0.004045769019567829,72,0.6855421212927809,0.6853061490127369,0.6852943441886713,0.6901965493145886,0.6919784503914199,0.6876635228400396,0.0028532573057083324,68,8.71192135810852,0.11699362371731027,0.7886635780334472,0.03877424786233047,"{'n_factors': 3, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.12}",3,80,0.0075,0.12
63,0.8968905736004339,0.8914792553517842,0.8952979424017331,0.9005538100560833,0.9037072156448913,0.8975857594109851,0.0042258332399551365,50,0.684998639068524,0.6823055145535033,0.6836654519042983,0.6885545974333479,0.6913835669207534,0.6861815539760855,0.0033300454305052077,51,9.742445468902588,0.21769012723065553,0.7373879909515381,0.031919046287559066,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.0025, 'reg_all': 0.08}",3,90,0.0025,0.08
64,0.8964158114057709,0.8915407735941222,0.8947626559354082,0.9013335914111297,0.9038453405268078,0.8975796345746477,0.0044521670672508125,49,0.6854677026171127,0.6834530687014551,0.6842287638531326,0.6897783428098988,0.6927250079050564,0.6871305771773311,0.003550156587362924,63,9.96164412498474,0.23833742383557624,0.7905500411987305,0.039476509051162484,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.0025, 'reg_all': 0.1}",3,90,0.0025,0.1
65,0.8965919268496059,0.8918117551962871,0.8952603474215161,0.9021373700609722,0.9041075956955991,0.897981799044796,0.0045210980928710644,54,0.68627878179591,0.6841863131161331,0.6851234877378132,0.6910154634608959,0.6934846208595156,0.6880177333940536,0.00360426514116509,77,10.117257404327393,0.17604000074462922,0.8039621353149414,0.05304745925251506,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.0025, 'reg_all': 0.12}",3,90,0.0025,0.12
66,0.8951626485797616,0.8906962672871259,0.8962751867590273,0.8998280681663123,0.9031615505846419,0.8970247442753738,0.004233151883778593,45,0.6822381824574678,0.6812183540916504,0.6834028343938731,0.6870818980805548,0.6895484248138808,0.6846979387674854,0.003131954113717924,34,10.037269449234008,0.18767854137139858,0.7769705295562744,0.025855248512030946,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.005, 'reg_all': 0.08}",3,90,0.005,0.08
67,0.8944712174616528,0.8888045529867946,0.8932204124960749,0.8999842728229654,0.9013772283407235,0.8955715368216423,0.0045980180848151884,31,0.6823418745855161,0.680209767623356,0.6816455733334973,0.6875183909934864,0.6892801690711162,0.6841991551213944,0.003541737231297297,28,10.022748374938965,0.04196036643897246,0.7844459056854248,0.035889662753885075,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.005, 'reg_all': 0.1}",3,90,0.005,0.1
68,0.8935828180337666,0.8880121517609397,0.8923306273831685,0.8982996617624885,0.9012220108945751,0.8946894539669877,0.004627806630164805,24,0.6826493787139277,0.6808092254387327,0.681775303929178,0.686742829388957,0.6897315229055637,0.6843416520752718,0.00336880779914775,29,9.797014522552491,0.08250811487610821,0.7376752376556397,0.03748792054207571,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.005, 'reg_all': 0.12}",3,90,0.005,0.12
69,0.9078576316718047,0.9055992430003801,0.9052180357910331,0.911496927251084,0.9148110829818374,0.9089965841392278,0.0036654243853643147,144,0.6911932487159651,0.6921875725262553,0.6890323378159139,0.6952507664938558,0.6962915822009675,0.6927911015505914,0.002658909633449307,135,9.72225570678711,0.13723921250526838,0.7623962879180908,0.04956983171809849,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.0075, 'reg_all': 0.08}",3,90,0.0075,0.08
70,0.9031007791167859,0.8992026876621652,0.900921076722121,0.9075273721561611,0.9103908178254501,0.9042285466965367,0.004155148884415044,121,0.6887677652023911,0.6873663174366007,0.6866969544073863,0.6919267382061685,0.6950962255211316,0.6899708001547356,0.003131912136398505,106,9.681744813919067,0.19762699953302026,0.7716529369354248,0.043893174379345805,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.0075, 'reg_all': 0.1}",3,90,0.0075,0.1
71,0.9006947906030236,0.8976252090691285,0.8986719601300249,0.9055512111023312,0.9052364637312261,0.9015559269271469,0.003286883324416344,94,0.6879495199043193,0.687395831644657,0.6865472845827174,0.6917545350349636,0.6916292579005323,0.689055285813438,0.002198993188820611,91,9.835440731048584,0.16055714644041247,0.8045858383178711,0.024439941147197896,"{'n_factors': 3, 'n_epochs': 90, 'lr_all': 0.0075, 'reg_all': 0.12}",3,90,0.0075,0.12
72,0.8946321990319084,0.8895697914759556,0.8932558067077978,0.8994841518038625,0.9020967346993892,0.8958077367437827,0.004469311355558301,35,0.6831229980865167,0.6808679999287522,0.6818485030540106,0.6873122299766408,0.6899584618752027,0.6846220385842245,0.0034567895870657927,32,10.9760027885437,0.20345121313422726,0.7480600357055665,0.026461858141591868,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0025, 'reg_all': 0.08}",3,100,0.0025,0.08
73,0.8957790152566132,0.8895093059509162,0.893559285024078,0.8988310706302519,0.9020014014620521,0.8959360156647822,0.004292932413531384,36,0.6849484270198832,0.6815316212003234,0.6827553819383548,0.6874374464392191,0.6908033315681618,0.6854952416331884,0.0033305886137695476,40,11.18471975326538,0.22593954826836854,0.7620905876159668,0.017048930228411634,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0025, 'reg_all': 0.1}",3,100,0.0025,0.1
74,0.8953519716055425,0.8902123331882746,0.8936578873329534,0.8998568627677085,0.9019971549934107,0.896215241977578,0.004242926644383081,37,0.6851505306274719,0.6831123000888845,0.6837284063204169,0.6892869273858072,0.6915752957387464,0.6865706920322653,0.0033009063625689134,56,10.958995532989501,0.20983154433142726,0.8011182308197021,0.03736837491070016,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0025, 'reg_all': 0.12}",3,100,0.0025,0.12
75,0.8975819711423179,0.8926570010612355,0.8955306630857324,0.9033080104016782,0.9047858197261396,0.8987726930834207,0.004605584900006008,65,0.684069094650628,0.6823476204144049,0.6824465815872275,0.6888316982961383,0.6909242606155513,0.68572385111279,0.0035094336104967757,42,11.17665138244629,0.378812752913042,0.8383354187011719,0.012807874087127637,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.005, 'reg_all': 0.08}",3,100,0.005,0.08
76,0.8961571735347176,0.891968682762085,0.8938158883300443,0.899502297965036,0.9032307198013534,0.8969349524786473,0.004030515728154381,43,0.6839048914453137,0.6828210905890162,0.6824690096302037,0.6870285759481486,0.6906002174127894,0.6853647570050942,0.0030713234379958158,39,11.307703351974487,0.16389409414045905,0.7988861560821533,0.054825470767106886,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.005, 'reg_all': 0.1}",3,100,0.005,0.1
77,0.8946916036035614,0.8911330731629035,0.8949629016996257,0.8997256842186921,0.9021980508611253,0.8965422627091815,0.003931940080880324,40,0.683379030414258,0.682899462851469,0.6837422826515163,0.6882785425238861,0.6905105896972388,0.6857619816276737,0.003060523207774105,43,11.272869396209718,0.22104176096369121,0.7338738441467285,0.04639661636854183,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.005, 'reg_all': 0.12}",3,100,0.005,0.12
78,0.9088085383263305,0.9070959115441597,0.9081947010031058,0.9155586560356235,0.9172046788844658,0.911372497158737,0.004159320320540108,152,0.6909090688090469,0.6939164690120853,0.6907842485738196,0.6974329820322269,0.6993643468145377,0.6944814230483434,0.003443969567547991,145,10.722604990005493,0.40953017638121203,0.7685073375701904,0.019264450546707525,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0075, 'reg_all': 0.08}",3,100,0.0075,0.08
79,0.9062115775276981,0.9038581196697753,0.9033755311552695,0.9109355320407123,0.9157236931864543,0.9080208907159818,0.0046906277276219325,138,0.6902726648255492,0.6910223579053067,0.6892309869738988,0.6943239032371161,0.6985578133867262,0.6926815452657193,0.00339675807008419,134,10.920761585235596,0.3515688029055084,0.7883857727050781,0.046835832009379026,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0075, 'reg_all': 0.1}",3,100,0.0075,0.1
80,0.9026083381161987,0.9000882575001962,0.900984690975081,0.9073494068204565,0.9099544215604336,0.9041970229944731,0.0038160218177016717,120,0.688112287123454,0.6888972739772148,0.6878733198066506,0.6928878462040425,0.6952552518448666,0.6906051957912458,0.0029471427231425114,112,11.045608615875244,0.20266200504791018,0.7348268032073975,0.041259835262795745,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0075, 'reg_all': 0.12}",3,100,0.0075,0.12
